Time	Node	Type	Packets	
18	243	CacheHits	21
18	243	CacheMisses	75
18	244	CacheHits	9
18	244	CacheMisses	71
18	245	CacheHits	17
18	245	CacheMisses	75
18	246	CacheHits	16
18	246	CacheMisses	81
18	247	CacheHits	26
18	247	CacheMisses	88
18	248	CacheHits	46
18	248	CacheMisses	94
18	249	CacheHits	2
18	249	CacheMisses	58
18	250	CacheHits	5
18	250	CacheMisses	60
18	251	CacheHits	33
18	251	CacheMisses	63
18	252	CacheHits	18
18	252	CacheMisses	40
18	253	CacheHits	6
18	253	CacheMisses	32
18	254	CacheHits	24
18	254	CacheMisses	30
18	255	CacheHits	11
18	255	CacheMisses	9
19	240	CacheHits	4
19	240	CacheMisses	105
19	241	CacheHits	28
19	241	CacheMisses	106
19	242	CacheHits	35
19	242	CacheMisses	92
19	243	CacheHits	5
19	243	CacheMisses	77
19	244	CacheHits	2
19	244	CacheMisses	76
19	245	CacheHits	8
19	245	CacheMisses	77
19	246	CacheHits	10
19	246	CacheMisses	80
19	247	CacheHits	36
19	247	CacheMisses	81
19	248	CacheHits	16
19	248	CacheMisses	72
19	249	CacheHits	4
19	249	CacheMisses	72
19	250	CacheHits	19
19	250	CacheMisses	73
19	251	CacheHits	44
19	251	CacheMisses	76
19	252	CacheHits	23
19	252	CacheMisses	45
19	253	CacheHits	11
19	253	CacheMisses	23
19	254	CacheHits	6
19	254	CacheMisses	5
19	255	CacheHits	8
19	255	CacheMisses	6
20	240	CacheHits	42
20	240	CacheMisses	122
20	241	CacheHits	22
20	241	CacheMisses	93
20	242	CacheHits	19
20	242	CacheMisses	89
20	243	CacheHits	40
20	243	CacheMisses	81
20	244	CacheHits	3
20	244	CacheMisses	50
20	245	CacheHits	10
20	245	CacheMisses	51
20	246	CacheHits	6
20	246	CacheMisses	49
20	247	CacheHits	11
20	247	CacheMisses	48
20	248	CacheHits	16
20	248	CacheMisses	46
20	249	CacheHits	3
20	249	CacheMisses	46
20	250	CacheHits	9
20	250	CacheMisses	46
20	251	CacheHits	16
20	251	CacheMisses	42
20	252	CacheHits	20
20	252	CacheMisses	57
20	253	CacheHits	29
20	253	CacheMisses	64
20	254	CacheHits	5
20	254	CacheMisses	0
20	255	CacheHits	6
20	255	CacheMisses	4
21	240	CacheHits	15
21	240	CacheMisses	118
21	241	CacheHits	55
21	241	CacheMisses	120
21	242	CacheHits	20
21	242	CacheMisses	92
21	243	CacheHits	63
21	243	CacheMisses	98
21	244	CacheHits	2
21	244	CacheMisses	51
21	245	CacheHits	8
21	245	CacheMisses	52
21	246	CacheHits	12
21	246	CacheMisses	50
21	247	CacheHits	28
21	247	CacheMisses	57
21	248	CacheHits	19
21	248	CacheMisses	32
21	249	CacheHits	10
21	249	CacheMisses	23
21	250	CacheHits	10
21	250	CacheMisses	18
21	251	CacheHits	4
21	251	CacheMisses	17
21	252	CacheHits	3
21	252	CacheMisses	17
21	253	CacheHits	17
21	253	CacheMisses	16
21	254	CacheHits	4
21	254	CacheMisses	9
21	255	CacheHits	6
21	255	CacheMisses	0
22	240	CacheHits	4
22	240	CacheMisses	94
22	241	CacheHits	16
22	241	CacheMisses	92
22	242	CacheHits	15
22	242	CacheMisses	96
22	243	CacheHits	85
22	243	CacheMisses	104
22	244	CacheHits	1
22	244	CacheMisses	47
22	245	CacheHits	1
22	245	CacheMisses	44
22	246	CacheHits	5
22	246	CacheMisses	47
22	247	CacheHits	19
22	247	CacheMisses	51
22	248	CacheHits	31
22	248	CacheMisses	59
22	249	CacheHits	12
22	249	CacheMisses	47
22	250	CacheHits	21
22	250	CacheMisses	43
22	251	CacheHits	9
22	251	CacheMisses	30
22	252	CacheHits	4
22	252	CacheMisses	28
22	253	CacheHits	20
22	253	CacheMisses	31
22	254	CacheHits	11
22	254	CacheMisses	24
22	255	CacheHits	3
22	255	CacheMisses	12
23	240	CacheHits	15
23	240	CacheMisses	115
23	241	CacheHits	8
23	241	CacheMisses	111
23	242	CacheHits	16
23	242	CacheMisses	111
23	243	CacheHits	78
23	243	CacheMisses	111
23	244	CacheHits	5
23	244	CacheMisses	63
23	245	CacheHits	11
23	245	CacheMisses	65
23	246	CacheHits	1
23	246	CacheMisses	60
23	247	CacheHits	4
23	247	CacheMisses	62
23	248	CacheHits	15
23	248	CacheMisses	63
23	249	CacheHits	21
23	249	CacheMisses	71
23	250	CacheHits	29
23	250	CacheMisses	82
23	251	CacheHits	7
23	251	CacheMisses	29
23	252	CacheHits	25
23	252	CacheMisses	35
23	253	CacheHits	18
23	253	CacheMisses	14
23	254	CacheHits	9
23	254	CacheMisses	20
23	255	CacheHits	16
23	255	CacheMisses	19
24	240	CacheHits	12
24	240	CacheMisses	109
24	241	CacheHits	21
24	241	CacheMisses	107
24	242	CacheHits	24
24	242	CacheMisses	91
24	243	CacheHits	60
24	243	CacheMisses	86
24	244	CacheHits	21
24	244	CacheMisses	47
24	245	CacheHits	14
24	245	CacheMisses	47
24	246	CacheHits	1
24	246	CacheMisses	28
24	247	CacheHits	2
24	247	CacheMisses	28
24	248	CacheHits	5
24	248	CacheMisses	26
24	249	CacheHits	0
24	249	CacheMisses	26
24	250	CacheHits	12
24	250	CacheMisses	26
24	251	CacheHits	3
24	251	CacheMisses	28
24	252	CacheHits	26
24	252	CacheMisses	30
24	253	CacheHits	31
24	253	CacheMisses	36
24	254	CacheHits	10
24	254	CacheMisses	11
24	255	CacheHits	4
24	255	CacheMisses	4
25	240	CacheHits	4
25	240	CacheMisses	86
25	241	CacheHits	23
25	241	CacheMisses	89
25	242	CacheHits	34
