Time	Node	Type	Packets	
2	45	CacheMisses	1
2	46	CacheHits	0
2	46	CacheMisses	1
2	47	CacheHits	0
2	47	CacheMisses	1
2	48	CacheHits	0
2	48	CacheMisses	1
2	49	CacheHits	0
2	49	CacheMisses	1
2	50	CacheHits	0
2	50	CacheMisses	0
2	51	CacheHits	0
2	51	CacheMisses	1
2	52	CacheHits	0
2	52	CacheMisses	1
2	53	CacheHits	0
2	53	CacheMisses	1
2	54	CacheHits	0
2	54	CacheMisses	1
2	55	CacheHits	0
2	55	CacheMisses	1
2	56	CacheHits	0
2	56	CacheMisses	1
2	57	CacheHits	0
2	57	CacheMisses	1
2	58	CacheHits	0
2	58	CacheMisses	0
2	59	CacheHits	0
2	59	CacheMisses	1
2	60	CacheHits	0
2	60	CacheMisses	2
2	61	CacheHits	0
2	61	CacheMisses	1
2	62	CacheHits	0
2	62	CacheMisses	1
2	63	CacheHits	0
2	63	CacheMisses	1
2	64	CacheHits	0
2	64	CacheMisses	1
2	65	CacheHits	0
2	65	CacheMisses	1
2	66	CacheHits	0
2	66	CacheMisses	1
2	67	CacheHits	0
2	67	CacheMisses	1
2	68	CacheHits	0
2	68	CacheMisses	1
2	69	CacheHits	0
2	69	CacheMisses	1
2	70	CacheHits	0
2	70	CacheMisses	0
2	71	CacheHits	0
2	71	CacheMisses	0
2	72	CacheHits	0
2	72	CacheMisses	1
2	73	CacheHits	0
2	73	CacheMisses	0
2	74	CacheHits	0
2	74	CacheMisses	1
2	75	CacheHits	0
2	75	CacheMisses	1
2	76	CacheHits	0
2	76	CacheMisses	1
2	77	CacheHits	0
2	77	CacheMisses	1
2	78	CacheHits	0
2	78	CacheMisses	1
2	79	CacheHits	0
2	79	CacheMisses	1
2	80	CacheHits	0
2	80	CacheMisses	1
2	81	CacheHits	0
2	81	CacheMisses	1
2	82	CacheHits	0
2	82	CacheMisses	1
2	83	CacheHits	0
2	83	CacheMisses	1
2	84	CacheHits	0
2	84	CacheMisses	1
2	85	CacheHits	0
2	85	CacheMisses	0
2	86	CacheHits	0
2	86	CacheMisses	1
2	87	CacheHits	0
2	87	CacheMisses	1
2	88	CacheHits	0
2	88	CacheMisses	1
2	89	CacheHits	0
2	89	CacheMisses	1
2	90	CacheHits	0
2	90	CacheMisses	1
2	91	CacheHits	0
2	91	CacheMisses	1
2	92	CacheHits	0
2	92	CacheMisses	1
2	93	CacheHits	0
2	93	CacheMisses	1
2	94	CacheHits	0
2	94	CacheMisses	1
2	95	CacheHits	0
2	95	CacheMisses	1
